"","coords.x1","coords.x2"
"155",563608.672593857,487723.477818814
"156",541888.093389659,492554.973609134
"157",538118.038594022,473092.366385281
"158",536415.291164226,470083.462863856
"159",549184.260412168,517829.644379309
"160",584769.287328378,521422.080410264
"161",596543.331524918,532431.643038558
"162",599286.615722855,533374.039811947
"163",562931.443525352,558352.48054344
"164",584376.839113897,577464.568243686
"165",599328.082728626,580576.438387371
"166",552068.406306641,604285.378202382
"167",563058.453861787,593297.565334908
"168",572960.690148756,625826.988786139
"169",555198.321652036,643620.048086709
"170",457362.494800267,648613.17846288
"171",453363.873867574,649101.850640705
"172",458854.333540313,645427.846184894
"173",455076.913337435,640617.511779503
"174",470427.261111427,649700.22139822
"175",469886.580102426,640747.752484841
"176",458906.98628208,651519.198901485
"177",467646.346889526,648120.944645339
"178",456503.957432894,644842.0237585
"179",467043.699624495,644635.185665454
"180",453056.059761541,635850.646239702
"181",439678.890596604,642815.888587377
"182",441004.651214548,601497.331252177
"183",441299.77887064,568748.924046445
"184",439977.327734326,571938.460337241
"185",392673.419930667,561698.044084586
"186",400200.554738477,559607.932761382
"187",395858.654606546,545532.982966059
"188",395490.450882072,556900.072748248
"189",400776.366466695,515860.57898334
"190",401164.080297946,522852.824959544
"191",402926.826813655,520494.853451853
"192",415923.987293949,509417.636863403
"193",419655.471698954,517071.964974933
"194",427042.992742221,447273.386826676
"195",429248.50303982,444445.296308502
"196",434020.560253269,461050.733601594
"197",412520.569845975,454462.392604293
"198",418043.37333591,426498.408013269
"199",430042.582850256,399619.876395056
"200",430478.179692956,410705.631351613
"201",437245.354685993,418569.514544727
"202",431731.704441265,421106.198542023
"203",449965.677019461,417400.906294817
"204",476394.410093597,426969.933016143
"205",582187.873984534,497449.628974688
"206",419658.806361608,551815.924715946
"207",420274.35781924,552861.920031893
"208",420096.705898948,558681.811098293
"209",402941.522789611,609916.900205588
"210",396283.819345053,614189.443887907
"211",387952.617311095,635962.670567339
"212",395623.154225572,639362.116353996
"213",407756.023553117,709321.056783063
"214",416705.50852287,708309.993391375
"215",390584.403445566,795293.896001386
"216",461478.251127462,498895.269076636
"217",405903.834390931,488715.855691212
"218",405794.611028028,486631.835454359
"219",472828.014923539,459318.943054414
"220",473270.642302094,456127.562069247
"221",429510.355151424,794050.497491859
"222",433114.820345337,580493.808201068
"223",428307.670661283,583356.642720496
"224",417988.80229659,797352.237382535
"225",417232.286475673,796167.654888854
"226",418356.727331015,795616.466386
"227",409009.452049181,801085.125748212
"228",434824.481785626,795322.899225313
"229",439324.121379056,808957.014296201
