V1,V2,V3
3318.000000,26.962000,83.224190
2454.000000,27.472000,78.856316
2312.000000,27.530666,79.319832
2693.000000,27.485416,78.330048
3359.000000,27.488001,82.299477
4255.000000,27.473333,81.885391
4166.000000,27.614666,82.440475
4125.000000,27.360001,83.571075
4006.000000,27.313334,83.258415
4565.000000,26.567333,82.105698
2978.000000,27.573999,79.658699
3899.000000,27.724001,80.843735
4186.000000,27.669334,81.795837
3172.000000,27.474667,80.586662
2940.000000,28.799334,70.439522
1330.000000,28.132000,77.864479
1839.000000,29.032667,68.608368
1606.000000,28.983334,64.563599
1622.000000,28.832666,65.845734
1835.000000,28.961332,65.501793
1830.000000,28.849333,64.685844
1802.000000,28.834000,63.847546
1848.000000,28.690001,67.119392
1891.000000,26.948666,65.822716
1559.000000,28.458668,75.719658
1155.000000,27.951334,78.214714
1242.000000,27.966667,78.914803
1958.000000,27.259335,81.639023
1530.000000,27.519697,79.925331
1637.000000,27.662666,79.142921
2107.000000,27.194000,82.592522
2823.000000,25.198000,76.248322
1687.000000,28.291332,65.730789
1638.000000,28.198668,64.213173
1611.000000,28.264000,64.116898
2225.000000,20.567333,68.242622
2091.000000,25.243999,66.770096
1058.000000,28.897619,65.328850
1020.000000,28.676666,68.189713
1870.000000,27.660000,63.986485
1803.000000,27.842667,64.636620
1486.000000,28.458000,67.638763
1937.000000,28.122000,62.019829
1528.000000,29.877777,56.594448
1034.000000,28.556000,69.226654
1847.000000,28.166666,63.505566
2047.000000,28.694666,60.403992
1895.000000,28.265999,62.008362
1966.000000,28.505333,61.887135
1623.000000,27.045334,70.680061
921.000000,28.200001,77.643288
1540.000000,29.846001,56.661453
1910.000000,29.138000,61.284370
1377.000000,30.159420,52.201553
3691.000000,27.518000,82.587845
3005.000000,27.515333,78.845062
2814.000000,27.507334,76.637184
3646.000000,27.701332,80.683815
3387.000000,27.327333,80.895905
3547.000000,27.464666,80.995941
2836.000000,27.658667,77.533981
4473.000000,26.943333,82.779114
3714.000000,27.602667,82.467537
4196.000000,27.086666,83.207855
4103.000000,27.161333,83.045532
4025.000000,27.509333,83.279686
4299.000000,27.181334,82.805641
1320.000000,28.454666,69.848755
1354.000000,28.397333,70.367584
1225.000000,28.692001,67.884148
1745.000000,28.404667,72.207191
1666.000000,28.442667,71.481926
1221.000000,28.681334,67.259766
1615.000000,28.063999,77.466972
1783.000000,27.807333,78.292671
1296.000000,27.954666,78.077965
1586.000000,29.382668,59.198715
1614.000000,28.434666,65.611511
1605.000000,28.683332,63.655888
1881.000000,27.130667,67.156380
1686.000000,27.410000,80.468071
1701.000000,27.524000,80.517128
1977.000000,27.333334,81.332275
2636.000000,26.120667,80.832558
2143.000000,25.434668,71.772530
2213.000000,24.423332,72.428818
2286.000000,22.819334,72.074539
2327.000000,22.733999,68.436356
2018.000000,27.279333,60.246784
1884.000000,28.092667,61.690140
1685.000000,26.336000,66.153000
1807.000000,27.850666,63.851681
1731.000000,29.602001,58.772942
3283.000000,28.423334,61.896488
959.000000,28.223333,76.719017
1010.000000,28.066666,79.001862
1493.000000,27.908001,74.613358
1779.000000,27.474667,65.197296
1865.000000,28.197334,62.796036
1916.000000,28.432667,62.048996
1868.000000,29.224667,62.183987
1916.000000,28.722668,61.872074
1720.000000,29.574667,61.081165
1321.000000,29.854000,53.695934
