"lon","lat"
80.308227,6.452177
81.67112,21.270999
80.81213,7.423322
80.810935,7.405851
80.256332,6.412207
88.72,26.54
88.72,26.54
87.683635,23.685266
77.93778,13.0075
77.943878,13.007903
78.530327,17.402367
81.648713,21.349348
78.86467,29.584654
88.35,25.86
76.325407,9.691216
76.300986,12.315031
73.859613,18.45535
73.851016,18.544689
77.679429,12.92854
74.772671,20.912419
74.723014,20.898786
74.723014,20.898786
74.723014,20.898786
67.8205,24.60247
105.641389,21.454167
120.533333,24.033333
104.940556,21.739722
104.9375,21.737222
104.940556,21.739722
104.9375,21.737222
105.924444,20.335556
109.5,19
110.354,20.058
103.8149,1.320126
80.276314,13.084286
80.317017,13.210542
81.688214,22.067092
81.688214,22.067092
101.309572,4.847433
81.688214,22.067092
82.965264,22.197267
108.0165,16.2726
77.594563,12.971599
77.594563,12.971599
119.5,-8.6
119.5,-8.6
119.669,29.809
119.669,29.809
119.669,29.809
120.448375,23.482317
120.213333,22.990833
120.585836,23.080794
80.659753,7.923542
80.659753,7.923542
113.38333,22.91667
113.383331,22.91667
113.383331,22.91667
113.38333,22.91667
110.00444,-7.49167
119.669,29.809
99.966667,8.433333
98.833333,10.333333
97.916667,18.75
102.083333,16.5
100.5,17.666667
113.264428,23.129231
100.6,14.083333
99.166667,8.25
100.083333,7.5
99.633333,15.383333
99.516667,18.05
103.8,1.366667
103,14.833333
104.333333,14.833333
101.309572,4.847433
100.5,17.666667
80.7000000167024,7.63329999535959
80.5833330169752,7.28333299577879
80.6833000168193,6.6832999964573
80.4333000173444,6.73329999644133
80.4113000173659,6.99439999614097
80.5088000172171,6.41109999680565
80.4661000172966,6.51769999668797
80.266600017723,6.5332999967049
80.7894000165751,6.90999999617672
80.5088000172171,6.41109999680565
80.6166670170075,6.23333299699581
80.6166670169077,7.24999999581188
81.033333016147,6.11666699706099
80.7894000165751,6.90999999617672
80.8000000165112,7.39999999561111
80.0666000181181,6.89999999631022
81.3666670153647,7.18333299577441
80.166600017906,6.84999999635115
80.5138000172184,6.30159999693358
81.5166000151331,6.366599996691
79.8666000185428,7.03329999618962
80.9666000162227,6.73329999635281
80.166600017906,6.84999999635115
80.5000000172158,6.59999999658567
80.0522000182152,6.29799999702206
80.8166000165397,6.68329999643519
80.5088000172171,6.41109999680565
80.5088000172171,6.41109999680565
80.000000018143,8.41659999457243
80.4438000173433,6.52629999668178
81.7666000145553,7.29999999558584
80.4333000173444,6.73329999644133
80.5333000170699,7.4165999956334
