"lon","lat"
87.963366,23.174777
77.578232,13.067921
81.654742,21.27024
73.388553,18.701228
80.771797,7.873054
77.578239,13.068624
73.424295,18.441969
80.519142,5.999301
73.858151,18.533051
73.849052,18.479617
68.077217,24.605307
96.098417,17.028056
94.708083,20.299639
95.247111,20.966889
95.251444,20.967833
94.627778,20.299639
94.931639,22.154361
94.905028,22.094333
94.6884,22.21215
95.801556,21.3945
95.799972,21.382944
95.126806,21.397194
94.7355,20.088222
94.86525,21.027306
95.653467,17.035619
95.247222,21.003111
94.772778,20.140472
94.7445,20.104139
94.673444,22.212361
94.772778,20.140472
96.073083,21.329861
96.073083,21.329861
96.073083,21.329861
95.4958,23.5936
95.34128,22.21824
101.4925,13.0366
77.5547,8.151478
80.258333,13.004444
78.125458,9.920728
96.166667,16.783333
81.688214,22.067092
81.688214,22.067092
82.965264,22.197267
82.965264,22.197267
96.166667,16.783333
80.659753,7.923542
83.16667,21.33333
83.16667,21.33333
80.276314,13.084286
83.16667,21.33333
83.16667,21.33333
96.166667,16.783333
80.1678022814796,7.05177218991389
79.9050000184852,6.77019999649144
80.5692302980176,7.33098347150435
79.8833000185263,6.83329999642119
81.5000000151618,6.41659999663563
79.9698056371372,6.90523563989881
81.2258672538395,6.25455265792691
81.116600015973,6.13329999702746
81.0333000161292,6.28329999686571
80.2511320966925,6.02101649112482
80.8663126536909,6.09308712890862
80.7333000167396,6.43329999674076
80.5088000172171,6.41109999680565
80.8166000165397,6.68329999643519
79.7801137015942,7.83203807506941
80.033302736447,6.33568784068834
80.000000018143,8.41659999457243
80.7264562497055,8.33335295793986
80.6015651043436,8.04699680693089
79.8833000185263,6.83329999642119
80.5333000170699,7.4165999956334
81.8000000145316,6.74999999620707
80.5012598693942,7.17380014508844
80.5282270441205,8.06994416781854
80.5833000169752,7.28329999577883
80.6166000169064,7.26659999579277
80.3616824494159,6.82398770167475
80.4666000172019,7.53329999550985
80.3666000174368,7.266599995833
80.5577000170876,6.65469999651184
81.3666670153647,7.18333299577441
79.9000000184983,6.74999999651613
80.1780205996294,6.74625590087869
80.6438887374508,7.27500210427281
80.6166670168652,7.79999999518201
80.9000000163195,7.19999999582508
81.2984260777068,6.32094553127066
81.4505769110309,6.3891768807307
81.3038400275703,6.53887826675881
81.6299071953077,6.66919412209381
81.6845746125389,7.03218212047106
81.8605792818613,7.293525761612
81.674621963479,7.30299013493987
81.1880401747555,8.6930956622088
81.1957327039717,8.59123365367303
81.0018207497447,7.93068890683195
81.0146233201177,7.85865356368612
80.9190609825771,7.92139713190395
81.0498139872116,8.18257185398481
80.9466035121761,8.02058469083543
80.9020501511227,8.02696981523243
