"lon","lat"
80.771797,7.873054
80.631253,6.468358
80.250687,6.518464
80.409279,6.445977
80.420094,6.424947
80.418718,6.435677
80.780961,7.442392
80.419588,6.436035
80.485668,6.359626
80.499352,6.390201
80.478981,6.367978
80.504254,6.364358
80.2934,6.401
80.486355,6.366823
80.455971,6.41186
80.389709,6.420315
80.659753,7.923542
80.6333000168698,7.28329999577091
80.5943956937599,7.27439432463548
80.6042005451922,7.26609939274279
80.6033695332835,7.27746945758677
80.5926882969205,7.28137379928059
80.5951608679232,7.29189902266779
80.5794472037812,7.26626851698319
80.6224847070261,7.29215321298035
80.6129661813373,7.29956224875765
80.6150125984537,7.24761210943093
80.6217980129568,7.255517023848
80.6407631266054,7.27324777289498
80.6412225930275,7.28418944134395
80.6060432167331,7.22916683437697
80.6166184754731,7.32045956361573
80.6526508599147,7.31732665155966
80.6975421654603,7.31594579778636
80.7452407640055,7.28476843061159
80.7430668125983,7.3137487800773
80.704591539992,7.23244567474771
80.5616830511815,7.3273117544063
80.613206715928,7.36924296955169
80.7120674770722,7.36058366595403
80.6401201132926,7.43731595904026
80.5940207725394,7.42960278538834
80.620958127893,7.46353589479049
80.6699205991109,7.51577561023893
80.638573157013,7.30058094103497
80.6447043312907,7.29918093129388
80.6544984933584,7.30095571770182
80.5936005281101,7.34025161324242
81.0506332029042,7.00260947337285
81.0440827211008,6.98515567056072
81.0367448988511,6.95426333601883
81.1200324465985,6.96315554710615
80.4037322785574,8.30888919095989
80.3695581594168,8.33958397650751
80.7888362193704,7.31198802333775
80.5068269985157,8.34934112839056
80.3739965279273,8.3052100848107
80.6409098492442,7.76088528596473
80.8522877436491,7.29599392968206
80.7687226456429,7.39928965899402
80.6043759543353,7.62599408916593
80.8002505859502,7.54090812780464
80.5062343299738,8.27506285486577
80.6414200987198,7.7777565213351
80.7915174781946,7.31584309990727
80.8455981541618,7.43403498443764
80.7753948060879,7.32319744643671
80.8152428641625,7.2862304709141
80.7008483345051,6.6319598978222
80.6906801502065,6.67947831482931
80.7803679663608,7.44037055606016
80.7082354900069,6.67383218747034
80.741549077815,6.65597596372401
80.7310157452848,7.46121942330171
80.7127954491725,7.44557312655067
80.7047169356808,6.66638184980587
80.640256483645,7.76762158141255
80.7506680506348,7.41703251172518
80.4271778914231,6.98974426562351
80.4380167247754,6.97744160725584
80.4021731566062,6.99754453821971
80.4224297862682,6.96605666315551
80.4084277130084,6.9828549554988
80.3507518086409,7.01155941610702
80.3388980336349,6.93545856547724
80.4397946703814,6.89414673788756
80.5241905953147,6.91541615019643
80.5288014443931,6.90307558674791
80.4904882136587,6.92534894834266
80.4879645466414,6.98577128310411
80.5233492398431,7.02713855005371
80.4588429144227,7.0876171752882
80.515556439262,7.04374138222814
80.6089093342424,7.18177287925756
80.5402440924917,7.15638916699743
