"","coords.x1","coords.x2"
"150",426685.186812088,633822.589259928
"151",426057.908647578,633176.552499583
"152",419480.199461548,548738.250273182
"153",401225.055676083,480048.242698246
"154",423748.629002451,731895.988929656
"155",417637.601464741,797279.730622094
"156",418173.428965022,795142.607034018
"157",418643.347649494,803157.319574105
"158",422706.646439929,799166.23585887
"159",437000.350100424,809619.148454799
"160",618226.44936535,524560.316360665
"161",428788.659742023,517081.877841843
"162",465445.261071509,420141.350139197
"163",557403.901683912,412548.436926285
"164",515549.116889096,455467.295206225
"165",439331.036591579,601121.842898072
"166",440417.36314812,601317.927092903
"167",582570.061781402,555893.421844972
"168",598595.400144584,533182.640419707
"169",598595.400144584,533182.640419707
"170",438434.383797037,424659.431241348
"171",405518.678488121,591527.70336899
"172",515762.048579407,593909.110363315
"173",515762.048579407,593909.110363315
"174",514124.251826858,408169.865062589
"175",469852.266281735,649210.261077832
"176",457002.682440456,649221.146323341
"177",460693.441181403,570489.716292392
"178",604116.74669787,533193.848346149
"179",525649.729594832,713839.30154064
"180",616768.342717566,481827.577682324
"181",412796.009086826,510633.633253338
"182",402425.41836284,482091.238991023
"183",456111.013881739,389503.703701126
"184",471664.195683808,612346.466336793
"185",449598.141527278,458715.665366307
"186",554349.426961713,487853.281476346
"187",436177.982982912,408530.61562765
"188",575843.737745583,507338.721333835
"189",440130.4426283,446447.348283043
"190",504735.072607652,590220.605312818
"191",504735.072607652,590220.605312818
"192",508459.055168896,584055.906060051
"193",530061.877156801,453029.390051891
"194",473498.028358262,606816.014423779
"195",473498.028358262,606816.014423779
"196",491027.085123272,442795.212134799
"197",571585.793290432,523705.824284393
"198",541388.607448844,417435.267099899
"199",413449.495195889,467757.764937716
"200",447616.45503922,487859.341869407
"201",456303.136778776,472958.354419464
"202",577717.503819769,526295.384585111
"203",517875.079137369,414011.786609486
"204",414530.659393591,440686.648944625
"205",548922.115721116,516521.579222485
"206",572758.536531992,537352.45760874
"207",432070.555675335,469611.305915589
"208",446751.042766994,392933.0515129
"209",481593.835623246,399899.180854867
"210",429576.940784053,480065.928035538
"211",403275.698693943,479928.254555682
"212",578396.376477211,503656.142991686
"213",578396.376477211,503656.142991686
"214",604112.898298485,535037.164882081
"215",604606.457555524,533686.366721959
"216",435195.308417165,461428.251056162
"217",562688.079718601,527613.785914528
"218",561794.830105012,527594.214140207
"219",565884.653838149,519950.37452371
"220",550805.591817647,472289.797939521
"221",612713.139997108,544598.794909947
"222",397965.884581471,527597.992661217
"223",596776.212057199,522119.589563824
"224",596776.212057199,522119.589563824
"225",574422.551211452,513910.497894909
"226",486355.810346381,593908.604176771
"227",547030.356334857,569969.505429332
"228",547030.356334857,569969.505429332
"229",415923.451010846,511484.250202854
"230",403640.443377353,569816.151980397
"231",537552.542254945,574700.515947308
"232",530386.424501442,576001.093879235
"233",483269.191025391,404252.652945593
"234",558175.424160772,472297.205648686
"235",558175.424160772,472297.205648686
"236",487191.69939167,401375.322743333
"237",450032.023272467,538629.186388125
"238",474738.415300115,429327.783472294
"239",425379.630446622,487660.189138692
"240",490719.513936363,386551.634397295
"241",539053.62792311,594045.639560933
"242",535993.009602361,575489.227632863
"243",535993.009602361,575489.227632863
"244",465049.808576525,519277.008727618
"245",503920.084846024,454963.395576336
"246",471166.143353376,436787.390732072
"247",497382.451451969,582848.138446338
"248",482154.879088924,509616.975217074
"249",501059.090838372,581004.947122946
"250",443039.212275286,483521.565889637
"251",545843.841387374,536078.738043281
"252",538214.354801576,441241.840620891
"253",432211.446064173,421074.361019533
"254",400073.716068853,640098.343141133
"255",400359.381779365,637764.012607871
"256",510809.565038196,422613.694644177
"257",418505.610248657,489418.259285633
"258",576027.261923374,481201.95597598
"259",384193.497936385,622538.916021794
"260",534933.235210537,603521.982849273
"261",459443.827430203,601635.226350685
"262",475498.334878843,490114.73430868
"263",489055.938788419,521122.219172484
"264",445939.122927908,608683.614311892
"265",445939.122927908,608683.614311892
"266",450444.05076643,614021.792983616
"267",469845.853511714,639994.582265792
"268",502895.946318986,608651.254531382
"269",502895.946318986,608651.254531382
"270",515757.065797578,608653.819535503
"271",515757.065797578,608653.819535503
"272",438033.734698655,625034.609906714
"273",524887.567859938,706344.808341141
"274",517594.293839844,608654.482835528
"275",557608.827632359,513094.170107154
"276",594472.768606012,547520.375083015
"277",429628.695260726,404627.092413433
"278",463188.751875811,528795.60332837
"279",583920.686001373,503664.782878746
"280",568685.446721069,513349.545953849
"281",497384.410578494,614180.556247433
"282",597413.846322953,509556.05217269
"283",402145.577599418,500272.451838495
"284",484806.171400049,397531.578551079
"285",464293.880464496,584704.996127936
"286",556283.559585157,518372.286040615
"287",559195.795724727,520464.450330646
"288",519529.164245347,448663.933154963
"289",542287.586379734,461850.979018727
"290",558302.026102686,524057.474989788
"291",558118.102894965,523903.658936265
"292",519459.975821487,538618.421579437
"293",519459.975821487,538618.421579437
"294",539770.870683491,444635.299970853
"295",553303.452782043,567487.85887645
"296",456087.911040891,485238.381322228
"297",576816.327258024,513663.657336925
"298",408947.627167167,471513.532165509
"299",425416.087618114,466954.744343368
"300",425544.800344534,432784.071850958
"301",562593.807803137,475350.738315285
"302",561849.72522609,481516.65815328
"303",597582.051024186,491302.839624886
"304",598676.910871348,490788.183506987
"305",499220.320784303,560731.287792211
"306",499220.320784303,560731.287792211
"307",455509.552530387,392943.487066724
"308",490033.600014634,603123.046181541
"309",417506.013593564,430693.048583784
"310",427111.617772988,606123.339932045
"311",433014.556386808,472073.528997699
"312",583887.46550212,523939.832786493
"313",583887.46550212,523939.832786493
"314",474034.53559813,501916.916946885
"315",442788.384797518,498421.261630674
"316",425440.376235059,434387.369281343
"317",541561.95511359,453868.002204058
"318",469813.525061232,592073.395720216
"319",477749.173103342,454050.092146174
"320",461079.783924704,435046.654729096
"321",457926.185299583,447442.257837473
"322",399920.801244688,607291.881262251
"323",495545.401141685,595749.874171447
"324",442444.18779285,438507.48263062
"325",504737.343682645,566260.658620422
"326",475011.496365081,395662.183707274
"327",465878.43719275,392988.198743477
"328",610724.495940901,504386.082469455
"329",495545.401141685,595749.874171447
"330",495545.401141685,595749.874171447
"331",402173.117348736,480320.665531884
"332",548591.943606396,574148.827844011
"333",466369.383690785,649390.331802731
"334",453068.781747397,417412.485159174
"335",414066.775993284,562132.195743943
"336",561901.363094878,435440.002376319
"337",563128.784173568,434877.813939969
"338",413019.387742454,449105.449525771
"339",436017.189100462,559934.037112195
"340",513914.132455021,627084.321180853
"341",479735.32429741,387602.08102316
"342",480850.742364481,614184.630457854
"343",563436.781653018,558069.708944142
"344",443421.652353321,517618.531029321
"345",488186.166569004,412614.393126619
"346",407163.629225243,498323.524620031
"347",412877.158659242,510346.509404783
"348",459340.694608814,498969.463089425
"349",461904.585745053,498801.411590231
"350",398189.691866433,529359.003391843
"351",450810.029843702,389462.907989411
"352",548893.387870029,546011.021326674
"353",548893.387870029,546011.021326674
"354",547604.221510814,547330.597177179
"355",501191.003082681,434184.718796995
"356",490171.423415504,433964.689117432
"357",619219.923130133,497167.689605828
"358",554494.25005708,468607.297102265
"359",554494.25005708,468607.297102265
"360",430085.341856648,493664.125109628
"361",525012.65523136,470428.766203927
"362",417371.683177923,471934.314390122
"363",405658.688908375,544083.814797914
"364",474282.438511217,419878.390525341
"365",469759.613057102,502218.385518642
"366",457596.39382392,538439.943569027
"367",607760.142107984,464600.818954197
"368",607942.344121067,463157.356172204
"369",607914.446464312,463958.343248362
"370",601816.505286385,446365.753552977
"371",598734.333198819,459453.47940586
"372",602444.19656716,446557.781184432
"373",424943.299830325,622460.344262465
"374",462117.91514925,572137.386907418
"375",602367.954940485,487108.651878659
"376",602367.954940485,487108.651878659
"377",602367.954940485,487108.651878659
"378",603589.196007746,486868.600569607
"379",486352.5064976,582850.115406257
"380",486352.5064976,582850.115406257
"381",430401.24953907,533566.275031204
"382",547092.975181852,503618.335730125
"383",424328.378321798,497730.423958059
"384",394650.57963365,568216.189465038
"385",549295.308689738,517008.178785065
"386",530613.881620347,564260.529460258
"387",421887.432842036,415761.178754136
"388",436192.647713569,535247.375088044
"389",495297.845808862,545106.15161037
"390",431667.341493177,516674.262122983
"391",550711.974415313,566287.058697782
"392",551013.678574126,566778.274842997
"393",550711.974415313,566287.058697782
"394",429518.372705698,582242.770242862
"395",435272.25232902,617424.834439012
"396",408941.992435722,577568.823475126
"397",569881.877967295,520043.407550531
"398",464302.441076151,595763.638980614
"399",582187.761225481,431779.329519674
"400",396061.010027625,550529.303950942
"401",571007.858392414,520233.74262992
"402",409386.576611544,510568.237999822
"403",544612.778851165,409905.584805587
"404",563998.422968985,526419.208178052
"405",461553.442544615,488789.0943813
"406",548420.230708172,527976.481937471
"407",563704.985967336,470460.303083312
"408",461947.409359787,467532.448892965
"409",558122.324738459,520217.378709021
"410",462588.333151359,735846.163674047
"411",568045.612527017,486254.848444455
"412",545004.514505941,425518.253718851
"413",495537.230805134,390774.41213955
"414",508285.73459756,548773.808822787
"415",432325.568192843,499398.747533157
"416",454113.160986513,587549.840469558
"417",493446.773363473,416584.80930377
"418",471836.585160736,649985.251690431
"419",513918.062311195,614182.530881248
"420",513918.062311195,614182.530881248
"421",428823.810133062,527628.336849108
"422",466124.428035629,385371.123179025
"423",561845.453361492,485202.903726337
"424",561845.453361492,485202.903726337
"425",510239.832134296,632612.685136898
"426",478068.549884318,407330.86864427
"427",413769.677553763,445171.297606748
"428",585843.955873276,496340.395118341
"429",536003.189576334,530262.809102691
"430",552334.155922535,516919.635218336
"431",502886.956924047,750574.170851693
"432",484509.227713771,568106.153535851
"433",427568.299060261,610552.518617553
"434",424639.299726624,454895.103402877
"435",523170.160550182,470427.955684356
"436",548865.497148862,573657.657789843
"437",566192.022127937,521144.23581416
"438",564951.950629994,420059.335486385
"439",563169.766313858,415571.028849389
"440",574598.842621628,551664.917029517
"441",609789.035865312,461317.728179715
"442",559190.472966129,473510.75249648
"443",558175.424160772,472297.205648686
"444",560017.921577203,472299.215109253
"445",558175.424160772,472297.205648686
"446",500080.430976679,467230.921012453
"447",469894.802495466,708191.735810173
"448",497390.269075128,702651.040621738
"449",552398.238323687,541291.920120229
"450",465343.010379784,477286.950836222
"451",569296.157132793,418860.851190929
"452",569296.157132793,418860.851190929
"453",475606.055529393,509353.650202615
"454",504738.02858147,558888.390213777
"455",491873.537220206,616024.379234076
"456",491873.537220206,616024.379234076
"457",569164.508658869,522074.375045691
"458",547605.656016266,546531.947207776
"459",614364.774971089,473084.80455109
"460",613452.028506757,472384.898439193
"461",570803.063087359,521280.730547112
"462",497383.828076076,604965.121143359
"463",497383.828076076,604965.121143359
"464",567335.906630155,512856.305015439
"465",414824.354403354,441056.009219466
"466",465670.155989469,412242.783908641
"467",556281.523106787,520215.308836748
"468",440945.516433811,426898.182504206
"469",439132.845751671,401342.740499564
"470",524946.54473361,603128.562363325
"471",524946.54473361,603128.562363325
"472",485350.850208961,418754.870617067
"473",463993.166138501,549351.947303521
"474",615266.974372345,485291.906448158
"475",488373.478158178,448308.944403749
"476",396340.974065671,614299.933602709
"477",567328.625461825,518385.678793058
"478",552001.99816809,473597.69497682
"479",593035.867975707,553447.620314756
"480",593035.867975707,553447.620314756
"481",469879.548272716,507198.270427529
"482",547030.356334857,569969.505429332
"483",521730.937287145,431434.997225619
"484",510676.190890267,399578.213619402
"485",520054.043686944,522716.771134576
"486",569399.47884193,529662.284391619
"487",561794.830105012,527594.214140207
"488",569151.865278149,531290.029161438
"489",569151.865278149,531290.029161438
"490",458800.580495824,608670.071983766
"491",458800.580495824,608670.071983766
"492",412110.713293008,476486.156649433
"493",447200.127195764,508635.150407089
"494",488201.555608521,623397.67044982
"495",488201.555608521,623397.67044982
"496",488201.555608521,623397.67044982
"497",430834.110449447,462348.383911564
"498",438239.530161609,504639.873570338
"499",459517.290292121,512417.566253934
"500",422491.307151348,631555.765500045
"501",500231.443726174,465600.981965062
"502",598578.354822014,531859.108877631
"503",403690.184535187,614283.632093289
"504",403690.184535187,614283.632093289
"505",497383.828076076,604965.121143359
"506",497383.828076076,604965.121143359
"507",461370.040727251,435356.078850382
"508",569289.568320316,424390.05230996
"509",429976.833929144,629009.124704985
"510",543791.926618076,624097.808855829
"511",498819.750015233,425053.990945167
"512",402869.131638422,556325.164299596
"513",455649.473846722,477588.312579967
"514",500875.104599388,392846.643257587
"515",453128.942008656,426714.030038412
"516",403585.191234104,620167.72145212
"517",617921.833577841,511159.652605369
"518",568409.807387083,592102.310898257
"519",556384.705515035,420689.919108537
"520",526855.151995611,470429.639563803
"521",432868.075568831,479629.825150836
"522",509396.781485155,448956.718081775
"523",436410.05989287,464279.018923509
"524",439487.872060525,523650.946330411
"525",596987.964723976,537809.787184602
"526",417091.06233896,496837.961209191
"527",569169.525194777,518388.144821483
"528",570855.986542144,519127.645428896
"529",536010.856853862,551529.166060347
"530",399724.901009716,504315.339465724
"531",557938.588338996,519109.537663356
"532",522855.924181082,542236.588092265
"533",423973.486474268,438829.68532735
"534",523120.774079151,579167.490187744
"535",431164.337723036,624205.422106836
"536",517178.197421632,571856.343108548
"537",523120.774079151,579167.490187744
"538",523123.449570938,573638.249853966
"539",559433.010818482,499116.980273114
"540",460504.85529585,436250.278660135
"541",549534.005698799,422224.753907466
"542",550111.065193672,413767.691634699
"543",536067.451309228,470434.948835403
"544",401599.273580679,538264.062709994
"545",403339.523075832,481105.951688793
"546",561972.358377856,414792.025056202
"547",431246.494295631,644764.618334954
"548",414795.853760264,656656.870700781
"549",414795.853760264,656656.870700781
"550",499606.041334059,407686.924356972
"551",552696.437167766,420686.469263316
"552",443874.373227108,408836.01700127
"553",434487.934549336,429164.673798712
"554",405453.105750523,510253.209794973
"555",453324.882330596,400557.558988137
"556",578362.491190661,525774.064826491
"557",579895.339477563,526421.655657521
"558",422855.497537606,541539.30200407
"559",582190.403377349,429936.286243484
"560",578471.339018254,433344.775743523
"561",514891.704481767,676121.033918425
