"","coords.x1","coords.x2"
"267",517875.079137369,414011.786609486
"268",414530.659393591,440686.648944625
"269",552334.155922535,516919.635218336
"270",572758.536531992,537352.45760874
"271",487648.616493841,590117.268439793
"272",432070.555675335,469611.305915589
"273",446751.042766994,392933.0515129
"274",481593.835623246,399899.180854867
"275",429576.940784053,480065.928035538
"276",403275.698693943,479928.254555682
"277",604606.457555524,533686.366721959
"278",435195.308417165,461428.251056162
"279",563998.422968985,526419.208178052
"280",562688.079718601,527613.785914528
"281",565884.653838149,519950.37452371
"282",612713.139997108,544598.794909947
"283",397965.884581471,527597.992661217
"284",574422.551211452,513910.497894909
"285",415923.451010846,511484.250202854
"286",403640.443377353,569816.151980397
"287",530386.424501442,576001.093879235
"288",483269.191025391,404252.652945593
"289",464183.027820472,426203.087862328
"290",487191.69939167,401375.322743333
"291",450032.023272467,538629.186388125
"292",474738.415300115,429327.783472294
"293",471390.701271682,587942.005145863
"294",425379.630446622,487660.189138692
"295",490719.513936363,386551.634397295
"296",539053.62792311,594045.639560933
"297",465049.808576525,519277.008727618
"298",473402.643102475,426198.024263334
"299",503920.084846024,454963.395576336
"300",471166.143353376,436787.390732072
"301",482154.879088924,509616.975217074
"302",480791.238582445,463054.745070158
"303",443039.212275286,483521.565889637
"304",545843.841387374,536078.738043281
"305",538214.354801576,441241.840620891
"306",432211.446064173,421074.361019533
"307",400359.381779365,637764.012607871
"308",510809.565038196,422613.694644177
"309",418505.610248657,489418.259285633
"310",576027.261923374,481201.95597598
"311",384193.497936385,622538.916021794
"312",534933.235210537,603521.982849273
"313",459443.827430203,601635.226350685
"314",475498.334878843,490114.73430868
"315",489055.938788419,521122.219172484
"316",478674.706384979,583452.947685307
"317",450444.05076643,614021.792983616
"318",476532.244675883,514913.936890555
"319",443934.793040614,461237.294747234
"320",462369.221564263,470436.460220893
"321",438033.734698655,625034.609906714
"322",557608.827632359,513094.170107154
"323",594472.768606012,547520.375083015
"324",429628.695260726,404627.092413433
"325",463188.751875811,528795.60332837
"326",568685.446721069,513349.545953849
"327",597413.846322953,509556.05217269
"328",402145.577599418,500272.451838495
"329",484806.171400049,397531.578551079
"330",559195.795724727,520464.450330646
"331",519529.164245347,448663.933154963
"332",542287.586379734,461850.979018727
"333",558302.026102686,524057.474989788
"334",447587.454169903,426215.930100195
"335",519282.036548507,554479.417200105
"336",553303.452782043,567487.85887645
"337",456087.911040891,485238.381322228
"338",576816.327258024,513663.657336925
"339",449428.201176823,422528.268240682
"340",408947.627167167,471513.532165509
"341",449404.308054744,394883.152719181
"342",425416.087618114,466954.744343368
"343",425544.800344534,432784.071850958
"344",562593.807803137,475350.738315285
"345",597582.051024186,491302.839624886
"346",455509.552530387,392943.487066724
"347",492043.99905468,603562.881847937
"348",417506.013593564,430693.048583784
"349",462370.518080003,472279.520039135
"350",427111.617772988,606123.339932045
"351",433014.556386808,472073.528997699
"352",474034.53559813,501916.916946885
"353",442788.384797518,498421.261630674
"354",425440.376235059,434387.369281343
"355",541561.95511359,453868.002204058
"356",402246.960536884,475862.084130937
"357",566192.022127937,521144.23581416
"358",411990.45704603,491696.560938102
"359",477749.173103342,454050.092146174
"360",471565.314254349,439099.84082453
"361",537552.542254945,574700.515947308
"362",457926.185299583,447442.257837473
"363",399920.801244688,607291.881262251
"364",442444.18779285,438507.48263062
"365",440221.207757924,435438.472690755
"366",475011.496365081,395662.183707274
"367",465878.43719275,392988.198743477
"368",610724.495940901,504386.082469455
"369",402173.117348736,480320.665531884
"370",548591.943606396,574148.827844011
"371",466369.383690785,649390.331802731
"372",454956.106866946,416994.64804804
"373",453068.781747397,417412.485159174
"374",518520.369073754,567088.115656499
"375",414066.775993284,562132.195743943
"376",563128.784173568,434877.813939969
"377",440255.150317732,466770.417403872
"378",485767.671350489,548564.981737897
"379",413019.387742454,449105.449525771
"380",436017.189100462,559934.037112195
"381",483560.075237735,560982.108775095
"382",601816.505286385,446365.753552977
"383",479735.32429741,387602.08102316
"384",563436.781653018,558069.708944142
"385",443421.652353321,517618.531029321
"386",488186.166569004,412614.393126619
"387",407163.629225243,498323.524620031
"388",412877.158659242,510346.509404783
"389",461904.585745053,498801.411590231
"390",460547.556164628,498083.31143672
"391",398189.691866433,529359.003391843
"392",450810.029843702,389462.907989411
"393",547604.221510814,547330.597177179
"394",501191.003082681,434184.718796995
"395",490171.423415504,433964.689117432
"396",619219.923130133,497167.689605828
"397",430085.341856648,493664.125109628
"398",466032.540615032,435416.981352028
"399",417371.683177923,471934.314390122
"400",405658.688908375,544083.814797914
"401",474282.438511217,419878.390525341
"402",449407.438611499,398569.116411067
"403",457596.39382392,538439.943569027
"404",458657.932877614,435421.922976455
"405",607760.142107984,464600.818954197
"406",607914.446464312,463958.343248362
"407",449454.739210783,452016.71889829
"408",442091.9264852,461239.225612579
"409",424943.299830325,622460.344262465
"410",462117.91514925,572137.386907418
"411",434747.441701601,483364.618545049
"412",603589.196007746,486868.600569607
"413",462341.496963492,429890.340471837
"414",430401.24953907,533566.275031204
"415",401385.630053231,475898.724155896
"416",424328.378321798,497730.423958059
"417",394650.57963365,568216.189465038
"418",549295.308689738,517008.178785065
"419",530613.881620347,564260.529460258
"420",421887.432842036,415761.178754136
"421",436192.647713569,535247.375088044
"422",495297.845808862,545106.15161037
"423",431667.341493177,516674.262122983
"424",551013.678574126,566778.274842997
"425",429518.372705698,582242.770242862
"426",435272.25232902,617424.834439012
"427",408941.992435722,577568.823475126
"428",569881.877967295,520043.407550531
"429",442103.786612174,472297.605257529
"430",396061.010027625,550529.303950942
"431",459340.694608814,498969.463089425
"432",409386.576611544,510568.237999822
"433",544612.778851165,409905.584805587
"434",461553.442544615,488789.0943813
"435",548420.230708172,527976.481937471
"436",461947.409359787,467532.448892965
"437",568045.612527017,486254.848444455
"438",545004.514505941,425518.253718851
"439",495537.230805134,390774.41213955
"440",432325.568192843,499398.747533157
"441",454113.160986513,587549.840469558
"442",493446.773363473,416584.80930377
"443",471836.585160736,649985.251690431
"444",428823.810133062,527628.336849108
"445",466124.428035629,385371.123179025
"446",443921.608134631,448335.903983775
"447",478068.549884318,407330.86864427
"448",471551.479702104,411455.157352847
"449",413769.677553763,445171.297606748
"450",585843.955873276,496340.395118341
"451",536003.189576334,530262.809102691
"452",453101.450042145,404095.07304161
"453",462369.221564263,470436.460220893
"454",424639.299726624,454895.103402877
"455",564951.950629994,420059.335486385
"456",563169.766313858,415571.028849389
"457",574598.842621628,551664.917029517
