"","lon","lat"
"1",80.6333000168698,7.28329999577091
"2",80.5943956937599,7.27439432463548
"3",80.6042005451922,7.26609939274279
"4",80.6033695332835,7.27746945758677
"5",80.5926882969205,7.28137379928059
"6",80.5951608679232,7.29189902266779
"7",80.5794472037812,7.26626851698319
"8",80.6224847070261,7.29215321298035
"9",80.6129661813373,7.29956224875765
"10",80.6150125984537,7.24761210943093
"11",80.6217980129568,7.255517023848
"12",80.6407631266054,7.27324777289498
"13",80.6412225930275,7.28418944134395
"14",80.6060432167331,7.22916683437697
"15",80.6166184754731,7.32045956361573
"16",80.6526508599147,7.31732665155966
"17",80.6975421654603,7.31594579778636
"18",80.7452407640055,7.28476843061159
"19",80.7430668125983,7.3137487800773
"20",80.704591539992,7.23244567474771
"21",80.5616830511815,7.3273117544063
"22",80.613206715928,7.36924296955169
"23",80.7120674770722,7.36058366595403
"24",80.6401201132926,7.43731595904026
"25",80.5940207725394,7.42960278538834
"26",80.620958127893,7.46353589479049
"27",80.6699205991109,7.51577561023893
"28",80.638573157013,7.30058094103497
"29",80.6447043312907,7.29918093129388
"30",80.6544984933584,7.30095571770182
"31",80.5936005281101,7.34025161324242
"32",81.0506332029042,7.00260947337285
"33",81.0440827211008,6.98515567056072
"34",81.0367448988511,6.95426333601883
"35",81.1200324465985,6.96315554710615
"36",80.4037322785574,8.30888919095989
"37",80.3695581594168,8.33958397650751
"38",80.7888362193704,7.31198802333775
"39",80.5068269985157,8.34934112839056
"40",80.3739965279273,8.3052100848107
"41",80.6409098492442,7.76088528596473
"42",80.8522877436491,7.29599392968206
"43",80.7687226456429,7.39928965899402
"44",80.6043759543353,7.62599408916593
"45",80.8002505859502,7.54090812780464
"46",80.5062343299738,8.27506285486577
"47",80.6414200987198,7.7777565213351
"48",80.7915174781946,7.31584309990727
"49",80.8455981541618,7.43403498443764
"50",80.7753948060879,7.32319744643671
"51",80.8152428641625,7.2862304709141
"52",80.7008483345051,6.6319598978222
"53",80.6906801502065,6.67947831482931
"54",80.7803679663608,7.44037055606016
"55",80.7082354900069,6.67383218747034
"56",80.741549077815,6.65597596372401
"57",80.7310157452848,7.46121942330171
"58",80.7127954491725,7.44557312655067
"59",80.7047169356808,6.66638184980587
"60",80.640256483645,7.76762158141255
"61",80.7506680506348,7.41703251172518
"62",80.4271778914231,6.98974426562351
"63",80.4380167247754,6.97744160725584
"64",80.4021731566062,6.99754453821971
"65",80.4224297862682,6.96605666315551
"66",80.4084277130084,6.9828549554988
"67",80.3507518086409,7.01155941610702
"68",80.3388980336349,6.93545856547724
"69",80.4397946703814,6.89414673788756
"70",80.5241905953147,6.91541615019643
"71",80.5288014443931,6.90307558674791
"72",80.4904882136587,6.92534894834266
"73",80.4879645466414,6.98577128310411
"74",80.5233492398431,7.02713855005371
"75",80.4588429144227,7.0876171752882
"76",80.515556439262,7.04374138222814
"77",80.6089093342424,7.18177287925756
"78",80.5402440924917,7.15638916699743
"79",80.5646887642391,7.17138296060574
