"IterationNo","AUC_at_Value_0.25","AUC_at_0.5","AUC_ratio"
0,0.743060400974116,0.499054559299948,1.48893620372179
1,0.729940583989523,0.499056141697071,1.46264222198993
2,0.737931561670635,0.499392025219858,1.47765988322653
3,0.75640971851057,0.49896548642027,1.51595599113935
4,0.73904401815023,0.499206930843863,1.48043621289661
5,0.719072050155097,0.498296138852639,1.4430616536801
6,0.768855200757211,0.498870674848092,1.54119141396982
7,0.739134221119267,0.499450814799051,1.47989391391152
8,0.730337788775875,0.498615259956327,1.46473212400247
9,0.743822191862501,0.499450814799051,1.48928016497835
10,0.748528725545503,0.499268421848436,1.49925108977298
11,0.740206752768752,0.499041321115894,1.48325744071371
12,0.757960777098017,0.499392025219858,1.51776708241251
13,0.766635469132948,0.499143753908294,1.53590115699174
14,0.747707420772474,0.499263269473582,1.49762152853914
15,0.75657029776865,0.499206930843863,1.51554445866715
16,0.790066785581814,0.49952158546547,1.58164693692987
17,0.732470125742714,0.499375843234136,1.46677124187461
18,0.749068539203918,0.499268421848436,1.500332299068
19,0.746574561909005,0.498694622649413,1.49705757391704
20,0.738635387748078,0.499050597508737,1.48008116097917
21,0.711339869622448,0.498296138852639,1.42754441417178
22,0.73728404926183,0.499404022234719,1.47632781562842
23,0.748192023024561,0.499022633034135,1.49931480757784
24,0.71571012203125,0.499446988476725,1.43300518081831
25,0.73569818165193,0.499373805542232,1.47324143454639
26,0.717496130989089,0.49887672233782,1.43822331021336
27,0.755319267960782,0.499396838371744,1.51246305527976
28,0.729245612986651,0.498588285317765,1.4626208325811
29,0.734515369945629,0.498809275750486,1.4725375121393
30,0.771701401175252,0.499059828802889,1.54631039534149
31,0.745978329270268,0.499377470996669,1.4938165467926
32,0.750993721064561,0.49896548642027,1.50510153808917
33,0.719237707776679,0.499041321115894,1.44123878593542
34,0.763272749065225,0.498918600171103,1.52985426641433
35,0.793321969781219,0.499439295982235,1.58842521235942
36,0.748206471787814,0.499206930843863,1.49879023218496
37,0.78355898678813,0.499383960793555,1.56905116764864
38,0.778771742229346,0.49927867235809,1.55979372912368
39,0.736572296724857,0.499562111715702,1.47443586983642
40,0.716632070674708,0.499030664301187,1.43604816685611
41,0.77098710243575,0.499379908655485,1.54388890917044
42,0.77358154988696,0.499396838371744,1.54903173277825
43,0.683042619723379,0.498093386311922,1.37131437295503
44,0.72877253885374,0.498984715686323,1.4605107450062
45,0.727447362130435,0.497621833034617,1.46184776036511
46,0.74385049262279,0.499585174218563,1.48893628356026
47,0.723492430926206,0.498694622649413,1.45077247290639
48,0.733733416639089,0.499165081873218,1.46992136125709
49,0.715851997933981,0.499268421848436,1.43380187211458
50,0.743185536386395,0.499056141697071,1.48918222679145
51,0.757138829221628,0.499396838371744,1.51610657306169
52,0.729989160291612,0.498886765408412,1.46323617082527
53,0.732062471228848,0.499165081873218,1.4665738806922
54,0.714647695623055,0.498615259956327,1.43326478954064
55,0.747899427845825,0.499396838371744,1.49760545197745
56,0.700354028399444,0.498417072710323,1.40515657818665
57,0.723464449611363,0.498921561003293,1.4500564941642
58,0.753776898289469,0.499165081873218,1.51007537518604
59,0.741465681421086,0.499404022234719,1.48470106048244
60,0.739785356250055,0.499404022234719,1.48133639961425
61,0.756070642966314,0.498694622649413,1.51609944969837
62,0.69887335312182,0.498296138852639,1.40252612579143
63,0.747319592938602,0.498906716253523,1.49791447697979
64,0.741725618744065,0.49912215695697,1.48606029286736
65,0.715538407817621,0.498906716253523,1.43421281876272
66,0.714823457315798,0.498357162173814,1.43435975555717
67,0.752855041919106,0.499220641401722,1.5080607240222
68,0.757180762306577,0.498991085353949,1.51742342605076
69,0.7556333677857,0.498936304281007,1.51448864574929
70,0.757223497008474,0.498615259956327,1.51865287290806
71,0.746166710813325,0.499446988476725,1.49398580435749
72,0.729851129435532,0.49887672233782,1.46298894447375
73,0.745167232709956,0.499107609552531,1.49299914176429
74,0.744928239774994,0.498918600171103,1.49308572484474
75,0.749335251578664,0.498994262671313,1.50169111678194
76,0.73456263383009,0.498994262671313,1.47208633201049
77,0.751448611379773,0.499450814799051,1.50454977570136
78,0.686591862231871,0.499415899700069,1.37478975467984
79,0.744456757954767,0.498870674848092,1.49228406376353
80,0.680998325665894,0.497038723192526,1.37011120842211
81,0.730530891090755,0.499056141697071,1.46382506907247
82,0.78372414359414,0.499623439619831,1.56862965474655
83,0.718527100094741,0.499056141697071,1.43977208185705
84,0.727947073099003,0.498771643508603,1.45947966884859
85,0.759241985022488,0.4993089899666,1.52058544964968
86,0.724912560409591,0.498631319841656,1.45380470813545
87,0.762709705053141,0.499011333595593,1.52844164792308
88,0.751686217008798,0.498918600171103,1.50663097497469
89,0.706759871439988,0.49817075385629,1.4187100827759
90,0.741136266468782,0.499338656694437,1.48423571164111
91,0.719811633060163,0.498694622649413,1.44339160754536
92,0.717001116921695,0.497621833034617,1.44085542338296
93,0.745500242301126,0.499268421848436,1.49318524800961
94,0.780633751120235,0.499570570262818,1.56260956426948
95,0.715823240823055,0.499165081873218,1.4340410954564
96,0.708285104091755,0.498475870462167,1.42090148402783
97,0.744682197977881,0.499056141697071,1.49218121120711
98,0.74302955995105,0.498615259956327,1.49018616080088
99,0.757889445983025,0.499165081873218,1.51831422810845
100,0.745419149963016,0.4984952224273,1.49533860391556
101,0.69766500684217,0.498932102270237,1.3983165317839
102,0.734089903715351,0.499107609552531,1.47080487186619
103,0.780651274984706,0.499293912522429,1.56351050034009
104,0.755927222492195,0.499439295982235,1.51355175408361
105,0.753269216396436,0.498946076759453,1.50972069224145
