"IterationNo","AUC_at_Value_0.15","AUC_at_0.5","AUC_ratio"
0,0.929227612645311,0.499948241928672,1.85864762532335
1,0.930669172354621,0.499911313613458,1.86166855402323
2,0.957649284790431,0.499950496908782,1.91548821475651
3,0.923551039747687,0.499874451795814,1.84756599668137
4,0.925475672142104,0.499877730973499,1.85140408303399
5,0.937514520976981,0.499950496908782,1.87521469980263
6,0.896799576673503,0.499973078483167,1.79369573136666
7,0.956554014375539,0.499911313613458,1.91344742222651
8,0.934753090033411,0.499877730973499,1.86996345728985
9,0.928890752858917,0.499911313613458,1.85811108403351
10,0.924802447634537,0.499877730973499,1.8500573046803
11,0.938031422022125,0.499911313613458,1.87639566554685
12,0.938502724912783,0.499911313613458,1.87733843855043
13,0.93687079577698,0.499950496908782,1.87392712192446
14,0.94677729897937,0.499878137819655,1.89401621585008
15,0.908583923471936,0.49987691524715,1.81761528840097
16,0.940009430631349,0.499912841928508,1.88034663603576
17,0.927288085206806,0.49987691524715,1.85503282292669
18,0.938484409425387,0.499860901157338,1.87749113253806
19,0.954745546747941,0.499947915688878,1.90969002327452
20,0.936513373934137,0.499950496908782,1.87321220745783
21,0.926448576075284,0.499908217133519,1.85323734302179
22,0.927935697912455,0.49987691524715,1.85632836726149
23,0.927122623819342,0.499911313613458,1.85457419860718
24,0.905302054615338,0.499973639332726,1.81069957172856
25,0.927338769133388,0.499971360512409,1.85478377838078
26,0.932012557100598,0.499950496908782,1.86420968248512
27,0.943788863622643,0.499971360512409,1.88768585195635
28,0.940953591414924,0.499950496908782,1.88209352172442
29,0.931214502499895,0.499976670990263,1.86251590630322
30,0.942053572571955,0.499912841928508,1.8844356326951
31,0.938337739173068,0.499874451795814,1.87714682317142
32,0.94843667390505,0.499911313613458,1.8972098611843
33,0.943123560479526,0.499976372634696,1.88633625927082
34,0.920658250750517,0.499913348415019,1.84163566279931
35,0.894225590580711,0.499912841928508,1.7887629914268
36,0.874413654383368,0.499874451795814,1.74926654331305
37,0.870272326630969,0.49987691524715,1.74097322778086
38,0.916709118228346,0.499877730973499,1.83386668664571
39,0.952875967531553,0.499833217244061,1.90638784029889
40,0.958302358298132,0.499992541474892,1.91663330711155
41,0.922838363918093,0.499911313613458,1.84600415871294
42,0.955881155750856,0.499950496908782,1.91195160653127
43,0.929184501932776,0.499864353906118,1.85887330167034
44,0.916520142767502,0.499874451795814,1.83350067096823
45,0.917302921757775,0.499950496908782,1.83478749882139
46,0.943579926201422,0.499874451795814,1.887633830478
47,0.920996146643421,0.499974749388114,1.84208532084984
48,0.913596473254876,0.499992854658534,1.82721905871797
49,0.952644491724644,0.499976670990263,1.90537788460773
50,0.921762201736846,0.499833217244061,1.84413954482493
51,0.939897159468226,0.499976372634696,1.87988315230839
52,0.934771538153352,0.499878137819655,1.86999884057862
53,0.952891435230497,0.499947915688878,1.9059814139189
54,0.904915293538691,0.499973499673806,1.80992651436342
55,0.939607855871414,0.499975160255058,1.879309074859
56,0.902346534997613,0.499864353906118,1.80518280198689
57,0.943939223194048,0.499975160255058,1.88797223988589
58,0.919653353408108,0.499911313613458,1.83963300762424
59,0.898261855062813,0.499847134289673,1.79707313184724
60,0.931499500874765,0.499974749388114,1.86309309023059
61,0.948091957345373,0.499864353906118,1.89669847416933
62,0.944747110897273,0.499949214498385,1.88968615911352
63,0.95973515567402,0.499994388670635,1.91949185315004
64,0.945637322249521,0.499992931904901,1.89130138029508
65,0.966999673449526,0.499973499673806,1.93410185555918
66,0.953963014728616,0.499950496908782,1.90811494463355
67,0.915309134449154,0.499905067520464,1.83096590516495
68,0.930658269044662,0.499847134289673,1.86188577507243
69,0.944205146874537,0.499950496908782,1.88859727655558
70,0.956737641848221,0.499972226139427,1.91358157879237
71,0.936954948840426,0.499950496908782,1.87409544471635
72,0.911213194468583,0.499743000023565,1.82336359774047
73,0.929387141594847,0.499973499673806,1.85887280466105
74,0.938915614600922,0.499864353906118,1.87834080838912
75,0.925573237862293,0.49987691524715,1.85160228374353
76,0.929572923203012,0.499702935735256,1.86025107464148
77,0.940275177468444,0.499877730973499,1.88101033354153
78,0.932799653508908,0.49987691524715,1.86605867375914
79,0.937706243608483,0.499911313613458,1.87574519334351
80,0.927530949118497,0.499947915688878,1.85525515761067
81,0.919513522116706,0.499874451795814,1.8394889332978
82,0.921322739804216,0.499971360512409,1.84275103049897
83,0.929397884831044,0.499624633543911,1.86019227722758
84,0.909541512157374,0.499773617293011,1.81990701526791
85,0.962936621766739,0.499996216804053,1.92588781555543
86,0.949576783267444,0.499996045833493,1.89916858579252
87,0.948177811764232,0.499972226139427,1.89646096761346
88,0.957111894303752,0.499950496908782,1.91441332736265
89,0.956978343392064,0.499878381601903,1.91442234474182
90,0.948395115707413,0.499947040705257,1.89699115804255
91,0.951619557720769,0.499973499673806,1.90333999370292
92,0.954835919820425,0.499912841928508,1.91000478430793
93,0.92020824224374,0.499874451795814,1.84087872252295
94,0.950227350477386,0.499950496908782,1.90064287635013
95,0.949744467393432,0.499850518829817,1.90005698026851
96,0.897620093434293,0.499877730973499,1.79567929878813
97,0.93456733434195,0.499950496908782,1.8693197428954
98,0.91575615186335,0.499950496908782,1.83169365272265
99,0.92319437711183,0.499976372634696,1.84647600895004
100,0.922992903701454,0.499912841928508,1.84630764863098
101,0.934413544618503,0.499754708988061,1.86974435220545
102,0.948485107651892,0.499912841928508,1.89730094548668
103,0.924343011545435,0.499912841928508,1.84900833509219
104,0.902310254660586,0.499877730973499,1.80506191564757
105,0.89861046827521,0.499973078483167,1.79731770958837
106,0.933247407262409,0.499878137819655,1.86694983567996
107,0.893985415908222,0.499874451795814,1.7884198976294
108,0.936644360006805,0.499908217133519,1.87363265476518
109,0.950793984153612,0.499992541474892,1.90161633481358
110,0.946006406609309,0.499992541474892,1.89204103688978
111,0.935478794342719,0.499913348415019,1.87128188776848
112,0.946262776172975,0.499994622140664,1.89254590803731
113,0.95363751616745,0.499971360512409,1.90738428535204
114,0.891642631210176,0.49987691524715,1.78372436096459
115,0.902614370416174,0.499973078483167,1.80532594505799
116,0.919027144851205,0.499947915688878,1.83824577723237
117,0.950417289429826,0.499971360512409,1.90094346295309
118,0.916248172872345,0.499971360512409,1.83260131526994
119,0.937870021934679,0.499971360512409,1.87584749049121
120,0.907901497009822,0.499771760585784,1.81663224817998
121,0.906273830409624,0.49987691524715,1.81299396464736
122,0.918388670070597,0.49987691524715,1.83722961004616
123,0.942930709709129,0.499851638590198,1.88642116362489
124,0.893825817793982,0.499950496908782,1.78782864167663
125,0.9077947689724,0.499947915688878,1.81577868510873
126,0.93468235877378,0.499950496908782,1.86954981453757
127,0.919326464491981,0.499874451795814,1.83911472408576
128,0.934616728531364,0.499950496908782,1.86941854105585
129,0.930178852701039,0.499976372634696,1.86044562025867
130,0.937578641952498,0.499972226139427,1.87526145040512
131,0.9488510362718,0.499970776048131,1.89781299573489
132,0.94436554078405,0.499911313613458,1.88906615046975
133,0.94298193636199,0.499874451795814,1.88643755041751
134,0.871211630319251,0.499702935735256,1.74345909942947
135,0.910232326484616,0.499911313613458,1.82078761111701
136,0.927605909374468,0.499913348415019,1.85553338856715
137,0.949683017362972,0.499869451667836,1.89986208237833
138,0.915994259297542,0.499976372634696,1.83207509281005
139,0.939402467514173,0.49987691524715,1.87926755339304
140,0.904068709146889,0.499951131964315,1.80831415581517
141,0.956926483152008,0.499912841928508,1.91418663993604
142,0.871425132129457,0.499613819980658,1.74419741264001
143,0.93644505445252,0.499976372634696,1.87297861600497
144,0.931689519101831,0.499850518829817,1.8639362849577
145,0.927892578614511,0.499970776048131,1.85589363032127
146,0.933924581780618,0.499992435587661,1.86787742235128
147,0.932405881201486,0.499950496908782,1.86499640857764
148,0.925344707412604,0.499971360512409,1.85079542649051
149,0.932767227138265,0.499998024969915,1.86554182327898
150,0.929387804757575,0.499950496908782,1.85895965801419
151,0.960911405118336,0.499973078483167,1.92192629257875
152,0.931187079577698,0.499973078483167,1.8624744404294
153,0.892690483203232,0.499905067520464,1.78572001206347
154,0.930003622240557,0.49987691524715,1.86046523428821
155,0.95017227229736,0.499852531367422,1.90090519237348
156,0.895746565731775,0.499911313613458,1.79181094994058
157,0.944035230862953,0.499864353906118,1.88858281949078
158,0.911359090268796,0.499847134289673,1.82327561318105
159,0.961548937750515,0.499976670990263,1.92318760762588
160,0.929779464091339,0.499847134289673,1.86012762764488
161,0.950869474939767,0.499950496908782,1.90192725243607
162,0.927999498740448,0.49987691524715,1.85645600033685
163,0.948873858216723,0.499912841928508,1.89807858217097
164,0.926030856733068,0.499976670990263,1.8521481310297
165,0.950310131480015,0.499950496908782,1.90080845474867
166,0.953936533954846,0.499912841928508,1.90820569896716
