"IterationNo","AUC_at_Value_0.4","AUC_at_0.5","AUC_ratio"
0,0.81616511747582,0.496131100740626,1.64505937293076
1,0.841562508074309,0.497444363614479,1.69177212494566
2,0.830803867486586,0.496777927601312,1.67238482494203
3,0.805567110789574,0.494823110105031,1.62799007228782
4,0.796772025639701,0.493810522200614,1.61351771543662
5,0.82907863875037,0.496224473487402,1.67077337585491
6,0.806707806619211,0.494779254284307,1.63043983682401
7,0.804227013566406,0.493460445491721,1.62976996619256
8,0.8235684249283,0.494646576949678,1.66496335627545
9,0.828177040847086,0.496599153165669,1.66769724750376
10,0.81125774057136,0.496131100740626,1.63516808230791
11,0.812141608316323,0.49409921952429,1.64368122074396
12,0.81459609074232,0.496131100740626,1.6418968484868
13,0.828476399331663,0.496298350493981,1.66931120868537
14,0.833783825973869,0.496777927601312,1.6783833975873
15,0.846027870363193,0.497106947227324,1.70190313187538
16,0.841191043699086,0.497686651454632,1.69020214072542
17,0.798250821964706,0.494910266810249,1.61292031201842
18,0.800179219765718,0.494345778002116,1.61866299940827
19,0.795125808507523,0.495167297436071,1.60577205446444
20,0.823519010154252,0.497278269792313,1.65605267750427
21,0.825566493553471,0.496739233121952,1.66197159093892
22,0.786224743559931,0.493868813236883,1.59197082805636
23,0.805898498393751,0.496777927601312,1.62225101724029
24,0.849143315763636,0.498145614983668,1.70460863294255
25,0.802306265018216,0.494646576949678,1.62197880750691
26,0.831434955515938,0.496930395919512,1.67314167606404
27,0.817586258745374,0.494467084134437,1.65346953311676
28,0.840906066713175,0.496835536270495,1.69252399501342
29,0.838324225512234,0.496542296326284,1.68832389851712
30,0.83157118526557,0.496461904888547,1.67499495344412
31,0.852744288617961,0.49799826009986,1.71234391149673
32,0.793063907980145,0.494996683600495,1.60216004319782
33,0.827389349662817,0.497106947227324,1.66440914631687
34,0.801176884436176,0.494646576949678,1.61969560039568
35,0.838605803598343,0.497605228693822,1.68528334358468
36,0.777748333462522,0.493314038563,1.5765785537506
37,0.844248154135954,0.497513946045564,1.69693364547139
38,0.832744662343143,0.496542296326284,1.67708706489716
39,0.828048267145527,0.496270732157226,1.6685414099399
40,0.82398462866789,0.494962205674193,1.66474251815961
41,0.810050017655823,0.496298350493981,1.63218357838497
42,0.817425490272072,0.496542296326284,1.64623536870851
43,0.837539833260126,0.496368897727422,1.68733342700303
44,0.802490971576277,0.494512234806362,1.62279295655953
45,0.822753565615069,0.496803595609817,1.6560942249324
46,0.80106874790068,0.494321358927124,1.62054245367694
47,0.84105804059732,0.496711452804087,1.69325276445568
48,0.818077502996792,0.496283298671725,1.64840828854473
49,0.826325963103635,0.497389579978515,1.66132544059192
50,0.813511915527651,0.49453923641972,1.64498962997795
51,0.813729591734204,0.496586559046145,1.63864602637903
52,0.802215407505017,0.493633994377207,1.62512188512692
53,0.817224155442608,0.496250941927593,1.64679617990901
54,0.798132293792902,0.496215187537152,1.60843987414864
55,0.83760814191837,0.496542296326284,1.68688175834263
56,0.79142649056367,0.493600088615844,1.60337590858825
57,0.840073641291086,0.497793024540465,1.68759624959911
58,0.830377759260695,0.496131100740626,1.67370632081138
59,0.796502137359435,0.494467084134437,1.61082944227463
60,0.816420231051364,0.494258325415114,1.6518087588422
61,0.802078179232445,0.494376227854358,1.62240442408314
62,0.820450557235012,0.496131100740626,1.65369708935852
63,0.81829009502155,0.494722596423591,1.65403824473971
64,0.813038475699558,0.494910266810249,1.64279977649217
65,0.837440034794891,0.496542296326284,1.68654320284651
66,0.809597841970332,0.494823110105031,1.63613587449157
67,0.839094016721357,0.497746794367869,1.68578487338526
68,0.813934320336925,0.494467084134437,1.64608392844129
69,0.822938036672437,0.496339585532509,1.65801411102346
70,0.819181437270151,0.496270732157226,1.65067448912265
71,0.801890801423662,0.493212443620754,1.62585273708191
72,0.812040814019585,0.494910266810249,1.64078393292036
73,0.813990679017131,0.496131100740626,1.64067658286691
74,0.795376381245209,0.49409921952429,1.60975032911605
75,0.833998118147603,0.496339585532509,1.68029740616564
76,0.818117602138221,0.496316705691342,1.64837812782995
77,0.830198240446477,0.497884047307526,1.66745298415575
78,0.796197879435128,0.493448306819101,1.61353857827101
79,0.810989763211006,0.494823110105031,1.63894884181716
80,0.838191704562092,0.497662372491568,1.6842577435896
81,0.831782452264682,0.494752852002076,1.68120799890041
82,0.805153316526466,0.49393509386719,1.63007918757633
83,0.83543125425247,0.497793024540465,1.6782703112879
84,0.823464086906843,0.496586559046145,1.65824884283733
85,0.806690283124765,0.493971760793294,1.63306963505213
86,0.84303698464374,0.497164635720412,1.69568976566916
87,0.791664136716361,0.49409921952429,1.60223717308957
88,0.812780501511511,0.496131100740626,1.638237353591
89,0.786050042417039,0.493514930232769,1.5927583833103
90,0.843288687784754,0.496854623680261,1.69725438305961
91,0.824656565013417,0.49799826009986,1.65594266302869
92,0.809872027577535,0.496407797352446,1.63146516210448
93,0.815837092536089,0.493995036406741,1.65150868411632
94,0.812852766581402,0.493810522200614,1.6460823130277
95,0.786154830805536,0.492361809971669,1.59670148026057
96,0.804480864963095,0.49409921952429,1.62817675716557
97,0.840238299787269,0.497210368215456,1.68990502511639
98,0.838120752913211,0.496930395919512,1.68659586894934
99,0.768260293129732,0.493907520713414,1.55547397217203
100,0.814520662011167,0.496283298671725,1.64124133169741
101,0.825114539847409,0.496484968140114,1.66191242997422
102,0.804720766155078,0.494376227854358,1.62774971937394
103,0.804580004026389,0.494376227854358,1.62746499264001
104,0.820664095806527,0.496930395919512,1.65146689062556
105,0.795393552610048,0.496131100740626,1.60319228410128
