"IterationNo","AUC_at_Value_0.525","AUC_at_0.5","AUC_ratio"
0,0.785124888553855,0.497423276510963,1.57838389482071
1,0.805353724141791,0.499464998362568,1.61243275661366
2,0.784992565685448,0.49889117733842,1.57347453982525
3,0.794972440715235,0.498917303270601,1.59339520899331
4,0.800092985678604,0.496671596018661,1.61090948645379
5,0.699727423340476,0.49308003654323,1.41909501801363
6,0.851580017586905,0.498920547112016,1.70684495260066
7,0.754082676731285,0.496783773626411,1.5179293623595
8,0.764760408676413,0.492525571230132,1.55273239268846
9,0.865803926020908,0.499464998362568,1.73346266276783
10,0.771073193516356,0.494486562643812,1.55934104537391
11,0.682380588407025,0.484177309067003,1.409360942011
12,0.634006081126062,0.481177919459676,1.31761258255158
13,0.868759857279367,0.498496537971865,1.74276006171261
14,0.850013669494819,0.49889117733842,1.70380577590013
15,0.656228402862053,0.487960757425339,1.34483847907064
16,0.814662273855955,0.499220553339948,1.63186845654811
17,0.789756095032813,0.497989198346715,1.58589001057602
18,0.6904729243442,0.494486562643812,1.39634314965513
19,0.824264311868783,0.498917303270601,1.6521060834439
20,0.764848544450137,0.496746594747244,1.53971572737063
21,0.71714278574736,0.488097717777986,1.46926068208653
22,0.659202631353404,0.483083025719162,1.36457419585806
23,0.821632992022308,0.498910800987699,1.64685348642626
24,0.73343912687123,0.491593986125129,1.49196114592936
25,0.83043398178413,0.497787975131522,1.66824837736331
26,0.886031843276309,0.497438278661044,1.78118950889997
27,0.857353815731561,0.499464998362568,1.71654433952786
28,0.723810349816868,0.493134307962414,1.46777528581937
29,0.797070359706099,0.499220553339948,1.59662969477807
30,0.730773058930278,0.494486562643812,1.47784209751452
31,0.6904729243442,0.494486562643812,1.39634314965513
32,0.814284436838995,0.49889117733842,1.6321884888468
33,0.923545898767943,0.499597841081999,1.84857864230915
34,0.750923126223317,0.494486562643812,1.51859157144422
35,0.798956495922904,0.495129966194585,1.61362985573956
36,0.641768914214944,0.477272996564827,1.34465791870497
37,0.869135348385115,0.498917303270601,1.74204290508184
38,0.730773058930278,0.494486562643812,1.47784209751452
39,0.735008362535523,0.491177991653172,1.49641957706957
40,0.752910263134545,0.49762932079255,1.51299417392734
41,0.883185363899193,0.498589170517587,1.77136892681073
42,0.679577356047437,0.49308003654323,1.37822930494542
43,0.840980975723623,0.499470663174046,1.68374448737257
44,0.769581043522844,0.496771404406328,1.54916534385175
45,0.841783059315347,0.498910800987699,1.6872416024044
46,0.740027557926554,0.49308003654323,1.50082644415005
47,0.889128395075862,0.499311432944772,1.78070906534641
48,0.800860672173899,0.497438278661044,1.60996993301275
49,0.794382811317363,0.496783773626411,1.5990514454982
50,0.818164260089822,0.498589170517587,1.64095874613659
51,0.816439837536683,0.497438278661044,1.64128872376749
52,0.809881178108921,0.496771404406328,1.63028944686697
53,0.821791328929392,0.499220553339948,1.64614882827107
54,0.771073193516356,0.494486562643812,1.55934104537391
55,0.798956495922904,0.495129966194585,1.61362985573956
56,0.794134369545956,0.49889117733842,1.59179878422115
57,0.771568801020351,0.497438278661044,1.55108449453706
58,0.83164407273468,0.49762932079255,1.6712119603607
59,0.760177625219593,0.49308003654323,1.54169215721826
60,0.859618053418858,0.498496537971865,1.72442131076019
61,0.774865495216025,0.493761526055958,1.56931120455142
62,0.764848544450137,0.496746594747244,1.53971572737063
63,0.791110565673628,0.495733463412345,1.59583853837116
64,0.719877490633515,0.49308003654323,1.45996073108184
65,0.83003124540196,0.496771404406328,1.67085149837459
66,0.648742401070328,0.47969974162269,1.35239264227205
67,0.710622991637239,0.494486562643812,1.43709262358483
68,0.81885533876925,0.49889117733842,1.64135061104475
69,0.784992565685448,0.49889117733842,1.57347453982525
70,0.767304390896629,0.498002448488207,1.54076429388238
71,0.791223260809395,0.494486562643812,1.60009051930361
72,0.855314487028917,0.499700885654652,1.71165293395144
73,0.864769887395997,0.498335605670248,1.73531627593197
74,0.790595113222685,0.490796798929899,1.61083999518018
75,0.838365401413366,0.499311432944772,1.67904307031178
76,0.854777198842184,0.497989198346715,1.71645730807009
77,0.757147775289536,0.491633894194561,1.54006423118968
78,0.804114244575744,0.498917303270601,1.61171849383546
79,0.724548409864059,0.496746594747244,1.45858757266917
80,0.802961927277723,0.499128880803251,1.60872663987208
81,0.750923126223317,0.494486562643812,1.51859157144422
82,0.814532878610402,0.496783773626411,1.63961248706755
83,0.821292177923622,0.497787975131522,1.64988352261146
84,0.787454458189668,0.498002448488207,1.58122607746238
85,0.820243052971643,0.496671596018661,1.65147968908781
86,0.780614291172304,0.497989198346715,1.56753257653757
87,0.713289059578191,0.491593986125129,1.45097189898623
88,0.885178342454148,0.499464998362568,1.77225300142371
89,0.830074693365084,0.499464998362568,1.66192765476335
90,0.723810349816868,0.493134307962414,1.46777528581937
91,0.816439837536683,0.497438278661044,1.64128872376749
92,0.749430976229805,0.496771404406328,1.50860329234413
93,0.764848544450137,0.496746594747244,1.53971572737063
94,0.82986360220178,0.49889117733842,1.66341607127449
95,0.848185695415201,0.499902301672169,1.6967029209068
96,0.792401686611293,0.49398373829475,1.60410480180318
97,0.852475561999039,0.498002448488207,1.71178990100734
98,0.835478016242449,0.498335605670248,1.67653686940301
99,0.889370585881946,0.499220553339948,1.78151836884873
100,0.842847302323518,0.499558103513129,1.68718572753843
101,0.796912022799015,0.498910800987699,1.59730360862375
102,0.83043398178413,0.497787975131522,1.66824837736331
103,0.676636348491864,0.48803694323909,1.38644493591211
104,0.704549248873785,0.48488650612896,1.45301888167291
105,0.744698477157098,0.496746594747244,1.4991516500199
106,0.87795777400235,0.499634794377538,1.75719902593281
107,0.724548409864059,0.496746594747244,1.45858757266917
108,0.805424797763111,0.495496853285202,1.6254892284846
109,0.794596949609487,0.498496537971865,1.59398689676423
110,0.781465175865608,0.498335605670248,1.56815039297575
111,0.769581043522844,0.496771404406328,1.54916534385175
112,0.821632992022308,0.498910800987699,1.64685348642626
113,0.776761955505976,0.498910800987699,1.5569154926456
114,0.794382811317363,0.496783773626411,1.5990514454982
115,0.797070359706099,0.499220553339948,1.59662969477807
116,0.780327692512632,0.49308003654323,1.58255787028647
117,0.850302610620486,0.497438278661044,1.70936304481683
118,0.789731110815883,0.496771404406328,1.58972739535936
119,0.696915354953289,0.488074945462577,1.42788594545205
120,0.871074930468895,0.498910800987699,1.74595324203128
121,0.794134369545956,0.49889117733842,1.59179878422115
122,0.731172352725718,0.497989198346715,1.46824942218256
123,0.730773058930278,0.494486562643812,1.47784209751452
124,0.719632724348822,0.492251838792077,1.46191982972519
125,0.68984477675749,0.490796798929899,1.4055608721605
126,0.688807327781817,0.480333818642906,1.43401797051874
